provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;58;4;30;28058004_30_59;2022;10;7;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.3;V;0.8;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.5;V;1;V;1;V;1.9;V;0.9;V
28;58;4;42;28058004_42_2;2022;10;7;1.1;V;1.2;V;1.4;V;1.5;V;1.5;V;1.5;V;1.3;V;1.5;V;1.4;V;1.2;V;1.2;V;1.3;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.3;V;1.3;V;1.4;V;1.3;V;2.2;V;2;V
28;58;4;44;28058004_44_2;2022;10;7;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V
28;58;4;431;28058004_431_59;2022;10;7;0.1;V;0.3;V;0.5;V;0.5;V;1.1;V;1;V;2.2;V;4.6;V;12.1;V;2.1;V;0.6;V;0.6;V;1.1;V;0.6;V;0.5;V;0.5;V;0.4;V;0.4;V;1.9;V;3.2;V;5;V;6.1;V;14.4;V;10.4;V
28;6;4;7;28006004_7_8;2022;10;7;1;V;1;V;1;V;1;V;2;V;19;V;13;V;18;V;8;V;6;V;2;V;3;V;5;V;6;V;4;V;2;V;1;V;2;V;9;V;35;V;61;V;16;V;1;V;1;V
28;6;4;8;28006004_8_8;2022;10;7;10;V;11;V;16;V;17;V;27;V;50;V;47;V;40;V;27;V;23;V;13;V;18;V;26;V;34;V;31;V;23;V;27;V;33;V;73;V;95;V;96;V;60;V;30;V;17;V
28;6;4;10;28006004_10_49;2022;10;7;15;V;9;V;11;V;15;V;15;V;18;V;24;V;28;V;29;V;27;V;21;V;15;V;15;V;17;V;21;V;23;V;24;V;24;V;27;V;36;V;48;V;53;V;45;V;36;V
28;6;4;12;28006004_12_8;2022;10;7;12;V;13;V;18;V;19;V;30;V;79;V;67;V;68;V;39;V;32;V;16;V;23;V;33;V;43;V;38;V;27;V;29;V;35;V;86;V;149;V;188;V;83;V;33;V;19;V
28;6;4;14;28006004_14_6;2022;10;7;65;V;60;V;41;V;45;V;32;V;4;V;11;V;18;V;37;V;50;V;68;V;67;V;67;V;69;V;75;V;82;V;77;V;73;V;27;V;5;V;6;V;27;V;49;V;59;V
28;6;4;20;28006004_20_59;2022;10;7;0.8;V;1.6;V;5.7;V;5.7;V;4.2;V;4.1;V;5.2;V;3.8;V;2.8;V;3.4;V;1.6;V;1.4;V;2.3;V;2.5;V;2.3;V;1.6;V;0.9;V;1.4;V;3.3;V;8.4;V;17.1;V;15.4;V;3.1;V;1.7;V
28;6;4;30;28006004_30_59;2022;10;7;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.4;V;0.7;V;0.6;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.3;V;0.2;V;0.3;V;0.4;V;1;V;1.4;V;1.4;V;0.4;V;0.3;V
28;6;4;42;28006004_42_2;2022;10;7;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.5;V;1.5;V;1.4;V;1.4;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.4;V;1.5;V;1.6;V;1.7;V;1.5;V;1.3;V
28;6;4;44;28006004_44_2;2022;10;7;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.3;V;0.2;V;0.1;V;0.1;V
28;6;4;431;28006004_431_59;2022;10;7;0.1;V;0.5;V;2;V;2.2;V;0.9;V;2.2;V;4;V;2.2;V;1.4;V;2.2;V;0.4;V;0.1;V;0.7;V;1.2;V;1.2;V;0.7;V;0.1;V;0.4;V;1.1;V;5.2;V;11.2;V;10.9;V;2.7;V;1;V
28;65;14;7;28065014_7_8;2022;10;7;1;V;1;V;1;V;2;V;7;V;41;V;;N;;N;;N;12;V;4;V;3;V;4;V;3;V;5;V;4;V;5;V;8;V;25;V;60;V;112;V;110;V;29;V;60;V
28;65;14;8;28065014_8_8;2022;10;7;9;V;10;V;17;V;34;V;55;V;70;V;;N;;N;;N;36;V;19;V;14;V;15;V;16;V;21;V;21;V;30;V;59;V;101;V;116;V;116;V;113;V;90;V;94;V
28;65;14;9;28065014_9_49;2022;10;7;2;V;6;V;5;V;6;V;13;V;15;V;16;V;22;V;19;V;12;V;6;V;3;V;3;V;3;V;9;V;8;V;9;V;8;V;14;V;22;V;29;V;34;V;25;V;24;V
28;65;14;10;28065014_10_49;2022;10;7;25;V;22;V;16;V;14;V;13;V;18;V;26;V;36;V;39;V;40;V;47;V;41;V;40;V;40;V;33;V;31;V;30;V;31;V;34;V;39;V;48;V;58;V;57;V;55;V
28;65;14;12;28065014_12_8;2022;10;7;11;V;12;V;19;V;36;V;66;V;133;V;;N;;N;;N;55;V;25;V;19;V;21;V;22;V;28;V;27;V;37;V;71;V;139;V;207;V;287;V;282;V;135;V;186;V
28;65;14;14;28065014_14_6;2022;10;7;61;V;56;V;43;V;28;V;8;V;2;V;;N;;N;24;V;45;V;64;V;74;V;79;V;84;V;82;V;82;V;76;V;51;V;11;V;3;V;4;V;4;V;3;V;2;V
28;67;1;7;28067001_7_8;2022;10;7;1;V;1;V;1;V;1;V;1;V;2;V;6;V;25;V;14;V;1;V;1;V;2;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V
28;67;1;8;28067001_8_8;2022;10;7;7;V;7;V;7;V;7;V;8;V;11;V;18;V;27;V;24;V;3;V;4;V;4;V;3;V;3;V;4;V;8;V;12;V;20;V;22;V;16;V;16;V;19;V;15;V;13;V
28;67;1;10;28067001_10_49;2022;10;7;17;V;19;V;13;V;11;V;13;V;16;V;15;V;17;V;43;V;18;V;2;V;1;V;5;V;8;V;11;V;8;V;10;V;8;V;14;V;18;V;21;V;18;V;19;V;22;V
28;67;1;12;28067001_12_8;2022;10;7;9;V;9;V;9;V;9;V;11;V;15;V;26;V;65;V;46;V;5;V;6;V;7;V;5;V;5;V;7;V;11;V;15;V;22;V;24;V;18;V;18;V;21;V;18;V;15;V
28;67;1;14;28067001_14_6;2022;10;7;45;V;43;V;35;V;28;V;22;V;17;V;14;V;11;V;31;V;88;V;89;V;91;V;97;V;102;V;107;V;104;V;100;V;82;V;69;V;66;V;54;V;44;V;40;V;38;V
28;7;4;7;28007004_7_8;2022;10;7;3;V;3;V;3;V;3;V;4;V;5;V;51;V;29;V;10;V;8;V;8;V;7;V;5;V;5;V;5;V;4;V;4;V;4;V;7;V;12;V;24;V;20;V;21;V;10;V
28;7;4;8;28007004_8_8;2022;10;7;4;V;3;V;4;V;13;V;28;V;45;V;68;V;48;V;29;V;18;V;23;V;18;V;10;V;12;V;12;V;14;V;21;V;33;V;66;V;75;V;62;V;44;V;41;V;38;V
28;7;4;9;28007004_9_49;2022;10;7;10;V;7;V;5;V;5;V;5;V;6;V;7;V;11;V;16;V;20;V;19;V;17;V;15;V;13;V;11;V;12;V;11;V;10;V;6;V;5;V;14;V;20;V;22;V;21;V
28;7;4;12;28007004_12_8;2022;10;7;9;V;8;V;9;V;18;V;34;V;52;V;146;V;92;V;45;V;30;V;36;V;28;V;18;V;20;V;20;V;21;V;27;V;39;V;76;V;93;V;99;V;74;V;73;V;53;V
28;7;4;14;28007004_14_6;2022;10;7;62;V;61;V;60;V;48;V;32;V;20;V;5;V;24;V;41;V;57;V;58;V;63;V;73;V;76;V;80;V;83;V;80;V;63;V;26;V;8;V;3;V;3;V;3;V;2;V
28;74;7;7;28074007_7_8;2022;10;7;2;V;2;V;3;V;7;V;17;V;48;V;78;V;53;V;27;V;16;V;7;V;6;V;7;V;5;V;5;V;5;V;5;V;11;V;29;V;43;V;73;V;78;V;100;V;61;V
28;74;7;8;28074007_8_8;2022;10;7;9;V;12;V;25;V;40;V;54;V;65;V;71;V;68;V;55;V;45;V;24;V;21;V;21;V;21;V;25;V;28;V;32;V;78;V;103;V;107;V;108;V;106;V;106;V;93;V
28;74;7;9;28074007_9_49;2022;10;7;12;V;16;V;14;V;12;V;11;V;11;V;12;V;14;V;14;V;12;V;10;V;8;V;9;V;9;V;9;V;10;V;11;V;13;V;16;V;20;V;24;V;25;V;27;V;27;V
28;74;7;10;28074007_10_49;2022;10;7;22;V;17;V;15;V;15;V;19;V;27;V;34;V;41;V;42;V;38;V;33;V;29;V;26;V;24;V;24;V;26;V;29;V;34;V;42;V;54;V;66;V;74;V;75;V;74;V
28;74;7;12;28074007_12_8;2022;10;7;12;V;15;V;29;V;52;V;80;V;139;V;191;V;149;V;96;V;70;V;34;V;30;V;31;V;29;V;32;V;36;V;39;V;95;V;148;V;173;V;220;V;225;V;259;V;186;V
28;74;7;14;28074007_14_6;2022;10;7;65;V;58;V;36;V;16;V;5;V;1;V;1;V;8;V;27;V;45;V;65;V;70;V;77;V;83;V;86;V;87;V;80;V;33;V;3;V;2;V;2;V;2;V;2;V;1;V
28;80;3;7;28080003_7_8;2022;10;7;1;V;1;V;1;V;1;V;2;V;13;V;40;V;19;V;2;V;3;V;3;V;4;V;4;V;3;V;4;V;3;V;2;V;1;V;1;V;13;V;11;V;27;V;6;V;1;V
28;80;3;8;28080003_8_8;2022;10;7;14;V;10;V;7;V;8;V;37;V;63;V;77;V;41;V;9;V;13;V;12;V;18;V;17;V;18;V;24;V;22;V;22;V;32;V;56;V;111;V;92;V;91;V;50;V;32;V
28;80;3;10;28080003_10_49;2022;10;7;20;V;15;V;12;V;14;V;11;V;14;V;19;V;25;V;17;V;10;V;10;V;8;V;12;V;13;V;17;V;19;V;23;V;26;V;32;V;34;V;38;V;37;V;38;V;33;V
28;80;3;12;28080003_12_8;2022;10;7;16;V;12;V;9;V;10;V;40;V;83;V;139;V;71;V;12;V;18;V;16;V;24;V;23;V;23;V;30;V;26;V;26;V;34;V;58;V;131;V;109;V;132;V;59;V;34;V
28;80;3;14;28080003_14_6;2022;10;7;58;V;62;V;65;V;58;V;37;V;11;V;6;V;33;V;77;V;73;V;78;V;79;V;86;V;93;V;93;V;95;V;96;V;81;V;54;V;9;V;15;V;9;V;44;V;53;V
28;9;1;7;28009001_7_8;2022;10;7;1;V;1;V;1;V;1;V;1;V;3;V;2;V;5;V;8;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;9;1;8;28009001_8_8;2022;10;7;8;V;7;V;10;V;13;V;12;V;25;V;16;V;17;V;20;V;7;V;8;V;8;V;12;V;12;V;11;V;7;V;17;V;25;V;32;V;28;V;22;V;11;V;13;V;8;V
28;9;1;9;28009001_9_49;2022;10;7;12;V;12;V;9;V;10;V;11;V;11;V;10;V;9;V;6;V;5;V;6;V;8;V;9;V;9;V;11;V;9;V;11;V;12;V;16;V;17;V;15;V;13;V;13;V;14;V
28;9;1;12;28009001_12_8;2022;10;7;10;V;9;V;12;V;15;V;14;V;30;V;19;V;24;V;33;V;9;V;10;V;10;V;16;V;14;V;13;V;9;V;19;V;27;V;34;V;30;V;24;V;13;V;15;V;10;V
28;9;1;14;28009001_14_6;2022;10;7;72;V;72;V;66;V;57;V;56;V;44;V;52;V;54;V;41;V;79;V;83;V;89;V;90;V;96;V;102;V;109;V;96;V;84;V;74;V;77;V;81;V;85;V;67;V;63;V
28;92;5;1;28092005_1_38;2022;10;7;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;2;V
28;92;5;6;28092005_6_48;2022;10;7;0.6;V;0.6;V;0.6;V;0.6;V;0.7;V;0.7;V;0.8;V;1.1;V;0.9;V;0.7;V;0.7;V;0.7;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.7;V;0.8;V;1;V;1.2;V;1.2;V;1.2;V;1;V
28;92;5;7;28092005_7_8;2022;10;7;1;V;1;V;1;V;1;V;1;V;4;V;30;V;46;V;7;V;5;V;5;V;5;V;3;V;3;V;3;V;2;V;2;V;1;V;2;V;10;V;61;V;79;V;79;V;39;V
28;92;5;8;28092005_8_8;2022;10;7;7;V;8;V;6;V;12;V;30;V;58;V;72;V;66;V;26;V;23;V;22;V;20;V;15;V;16;V;17;V;22;V;27;V;34;V;63;V;100;V;116;V;114;V;112;V;102;V
28;92;5;10;28092005_10_49;2022;10;7;18;V;17;V;17;V;16;V;20;V;26;V;24;V;36;V;32;V;9;V;12;V;20;V;17;V;17;V;20;V;22;V;30;V;38;V;46;V;58;V;57;V;61;V;64;V;62;V
28;92;5;12;28092005_12_8;2022;10;7;9;V;10;V;8;V;14;V;32;V;64;V;118;V;136;V;36;V;31;V;28;V;28;V;20;V;21;V;21;V;25;V;30;V;36;V;67;V;116;V;209;V;235;V;233;V;162;V
28;92;5;14;28092005_14_6;2022;10;7;58;V;55;V;58;V;46;V;27;V;8;V;2;V;11;V;49;V;59;V;62;V;65;V;73;V;78;V;85;V;78;V;74;V;65;V;38;V;9;V;3;V;3;V;2;V;1;V
28;102;1;1;28102001_1_38;2022;10;8;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;102;1;6;28102001_6_48;2022;10;8;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;102;1;7;28102001_7_8;2022;10;8;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;8;28102001_8_8;2022;10;8;4;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;3;V;4;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V
28;102;1;10;28102001_10_49;2022;10;8;14;V;13;V;15;V;11;V;8;V;12;V;9;V;5;V;8;V;14;V;17;V;13;V;18;V;26;V;32;V;32;V;36;V;40;V;32;V;22;V;16;V;13;V;10;V;9;V
28;102;1;12;28102001_12_8;2022;10;8;6;V;6;V;6;V;5;V;5;V;5;V;5;V;5;V;6;V;6;V;5;V;6;V;5;V;5;V;5;V;5;V;5;V;6;V;6;V;6;V;6;V;6;V;6;V;6;V
28;102;1;14;28102001_14_6;2022;10;8;69;V;70;V;64;V;60;V;57;V;57;V;54;V;55;V;55;V;75;V;85;V;89;V;89;V;91;V;92;V;91;V;90;V;91;V;80;V;79;V;81;V;84;V;86;V;83;V
28;120;1;7;28120001_7_8;2022;10;8;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;120;1;8;28120001_8_8;2022;10;8;4;V;3;V;3;V;2;V;3;V;2;V;2;V;2;V;3;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V
28;120;1;9;28120001_9_49;2022;10;8;8;V;11;V;8;V;11;V;13;V;14;V;13;V;11;V;8;V;9;V;10;V;13;V;15;V;8;V;9;V;12;V;14;V;15;V;14;V;11;V;13;V;14;V;14;V;12;V
28;120;1;10;28120001_10_49;2022;10;8;23;V;24;V;20;V;22;V;25;V;26;V;25;V;23;V;21;V;23;V;21;V;23;V;22;V;19;V;19;V;23;V;26;V;27;V;25;V;24;V;26;V;29;V;30;V;26;V
28;120;1;12;28120001_12_8;2022;10;8;6;V;5;V;5;V;4;V;5;V;4;V;4;V;4;V;5;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V
28;120;1;14;28120001_14_6;2022;10;8;77;V;73;V;71;V;78;V;72;V;78;V;74;V;72;V;89;V;90;V;89;V;81;V;83;V;89;V;93;V;90;V;86;V;78;V;74;V;78;V;86;V;87;V;82;V;77;V
28;123;2;7;28123002_7_8;2022;10;8;5;V;2;V;1;V;2;V;2;V;4;V;7;V;8;V;9;V;8;V;6;V;4;V;2;V;1;V;1;V;2;V;2;V;10;V;22;V;7;V;1;V;1;V;2;V;2;V
28;123;2;8;28123002_8_8;2022;10;8;49;V;29;V;25;V;21;V;25;V;30;V;31;V;21;V;20;V;16;V;14;V;13;V;8;V;5;V;5;V;7;V;21;V;53;V;69;V;48;V;11;V;7;V;19;V;18;V
28;123;2;10;28123002_10_49;2022;10;8;34;V;33;V;26;V;22;V;21;V;21;V;20;V;19;V;19;V;15;V;13;V;11;V;10;V;16;V;28;V;34;V;40;V;50;V;60;V;64;V;61;V;46;V;35;V;31;V
28;123;2;12;28123002_12_8;2022;10;8;56;V;32;V;27;V;24;V;28;V;36;V;41;V;32;V;34;V;27;V;24;V;18;V;11;V;8;V;7;V;10;V;24;V;68;V;102;V;58;V;13;V;9;V;22;V;20;V
28;123;2;14;28123002_14_6;2022;10;8;16;V;28;V;26;V;28;V;20;V;14;V;14;V;29;V;37;V;46;V;58;V;72;V;82;V;90;V;92;V;90;V;75;V;37;V;14;V;32;V;63;V;70;V;56;V;54;V
28;13;2;7;28013002_7_8;2022;10;8;2;V;2;V;2;V;2;V;2;V;2;V;3;V;4;V;3;V;2;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;2;V;6;V;12;V;2;V;1;V;2;V;1;V
28;13;2;8;28013002_8_8;2022;10;8;6;V;7;V;7;V;8;V;7;V;8;V;9;V;7;V;6;V;5;V;6;V;6;V;4;V;3;V;2;V;2;V;3;V;21;V;58;V;56;V;6;V;3;V;3;V;3;V
28;13;2;10;28013002_10_49;2022;10;8;24;V;19;V;22;V;24;V;23;V;29;V;21;V;27;V;24;V;24;V;22;V;15;V;18;V;19;V;18;V;21;V;29;V;40;V;61;V;66;V;55;V;36;V;16;V;18;V
28;13;2;12;28013002_12_8;2022;10;8;9;V;10;V;10;V;11;V;10;V;11;V;13;V;13;V;11;V;9;V;10;V;9;V;7;V;5;V;4;V;4;V;5;V;24;V;67;V;73;V;8;V;5;V;6;V;5;V
28;13;2;14;28013002_14_6;2022;10;8;43;V;40;V;35;V;31;V;29;V;25;V;25;V;28;V;38;V;57;V;66;V;78;V;86;V;88;V;90;V;91;V;91;V;67;V;23;V;22;V;68;V;76;V;77;V;73;V
28;133;2;7;28133002_7_8;2022;10;8;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;133;2;8;28133002_8_8;2022;10;8;7;V;8;V;5;V;5;V;5;V;6;V;10;V;9;V;12;V;6;V;5;V;4;V;2;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;7;V;10;V;6;V;12;V
28;133;2;10;28133002_10_49;2022;10;8;31;V;32;V;32;V;31;V;28;V;28;V;33;V;37;V;43;V;44;V;33;V;21;V;15;V;13;V;19;V;23;V;23;V;24;V;25;V;27;V;27;V;28;V;28;V;27;V
28;133;2;12;28133002_12_8;2022;10;8;9;V;10;V;7;V;7;V;7;V;8;V;15;V;12;V;17;V;8;V;7;V;6;V;4;V;5;V;5;V;5;V;5;V;5;V;6;V;6;V;9;V;12;V;8;V;14;V
28;133;2;14;28133002_14_6;2022;10;8;60;V;50;V;49;V;50;V;44;V;49;V;43;V;44;V;49;V;68;V;75;V;86;V;93;V;99;V;103;V;93;V;87;V;87;V;84;V;77;V;68;V;60;V;64;V;53;V
28;14;2;7;28014002_7_8;2022;10;8;11;V;11;V;10;V;10;V;9;V;10;V;12;V;16;V;13;V;18;V;13;V;10;V;8;V;7;V;6;V;6;V;6;V;7;V;9;V;9;V;5;V;4;V;5;V;7;V
28;14;2;8;28014002_8_8;2022;10;8;52;V;36;V;22;V;15;V;16;V;24;V;26;V;22;V;13;V;20;V;16;V;10;V;7;V;6;V;4;V;5;V;7;V;11;V;37;V;21;V;8;V;6;V;9;V;9;V
28;14;2;10;28014002_10_49;2022;10;8;31;V;41;V;35;V;31;V;26;V;23;V;24;V;31;V;25;V;22;V;26;V;20;V;14;V;14;V;26;V;38;V;48;V;55;V;59;V;62;V;47;V;39;V;36;V;26;V
28;14;2;12;28014002_12_8;2022;10;8;69;V;53;V;37;V;29;V;31;V;39;V;45;V;47;V;34;V;47;V;36;V;25;V;19;V;17;V;13;V;14;V;16;V;21;V;50;V;35;V;16;V;12;V;16;V;19;V
28;14;2;14;28014002_14_8;2022;10;8;9;V;12;V;17;V;22;V;19;V;10;V;5;V;18;V;33;V;35;V;53;V;72;V;82;V;82;V;81;V;82;V;83;V;72;V;33;V;49;V;66;V;70;V;67;V;62;V
28;14;2;14;28014002_14_6;2022;10;8;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;148;4;7;28148004_7_8;2022;10;8;2;V;2;V;2;V;2;V;2;V;4;V;5;V;6;V;6;V;6;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V
28;148;4;8;28148004_8_8;2022;10;8;24;V;14;V;24;V;25;V;21;V;24;V;27;V;20;V;16;V;11;V;7;V;4;V;4;V;3;V;2;V;2;V;7;V;26;V;36;V;23;V;10;V;5;V;5;V;9;V
28;148;4;9;28148004_9_49;2022;10;8;2;V;5;V;6;V;7;V;8;V;7;V;11;V;13;V;13;V;15;V;10;V;6;V;1;V;5;V;10;V;12;V;13;V;15;V;20;V;27;V;24;V;18;V;13;V;10;V
28;148;4;10;28148004_10_49;2022;10;8;37;V;28;V;22;V;18;V;18;V;18;V;17;V;16;V;19;V;19;V;18;V;18;V;19;V;24;V;32;V;40;V;46;V;46;V;47;V;52;V;49;V;38;V;28;V;23;V
28;148;4;12;28148004_12_8;2022;10;8;27;V;17;V;27;V;28;V;24;V;31;V;34;V;29;V;26;V;20;V;12;V;7;V;7;V;6;V;5;V;5;V;10;V;29;V;39;V;26;V;13;V;7;V;8;V;12;V
28;148;4;14;28148004_14_6;2022;10;8;33;V;35;V;24;V;20;V;21;V;16;V;15;V;29;V;38;V;51;V;69;V;86;V;90;V;94;V;95;V;94;V;84;V;60;V;44;V;52;V;67;V;75;V;73;V;65;V
28;16;1;1;28016001_1_38;2022;10;8;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;16;1;6;28016001_6_48;2022;10;8;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V
28;16;1;7;28016001_7_8;2022;10;8;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;8;28016001_8_8;2022;10;8;5;V;4;V;4;V;3;V;3;V;4;V;3;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;3;V;2;V;2;V;2;V;3;V
28;16;1;9;28016001_9_49;2022;10;8;5;V;7;V;7;V;6;V;7;V;7;V;6;V;6;V;7;V;6;V;5;V;5;V;5;V;6;V;9;V;11;V;12;V;13;V;13;V;13;V;13;V;14;V;14;V;14;V
28;16;1;10;28016001_10_49;2022;10;8;14;V;16;V;15;V;14;V;13;V;13;V;12;V;11;V;12;V;10;V;11;V;14;V;16;V;22;V;24;V;24;V;27;V;31;V;32;V;33;V;35;V;38;V;37;V;33;V
28;16;1;12;28016001_12_8;2022;10;8;7;V;6;V;6;V;5;V;5;V;6;V;5;V;5;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;4;V;4;V;4;V;5;V
28;16;1;14;28016001_14_6;2022;10;8;72;V;72;V;70;V;69;V;67;V;61;V;63;V;63;V;73;V;77;V;86;V;88;V;89;V;89;V;89;V;88;V;90;V;88;V;87;V;84;V;84;V;80;V;79;V;75;V
28;16;1;20;28016001_20_59;2022;10;8;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;30;28016001_30_59;2022;10;8;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;42;28016001_42_2;2022;10;8;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V
28;16;1;44;28016001_44_2;2022;10;8;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;431;28016001_431_59;2022;10;8;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;161;1;7;28161001_7_8;2022;10;8;12;V;9;V;3;V;2;V;3;V;6;V;9;V;15;V;7;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;16;V;17;V;1;V;1;V;1;V
28;161;1;8;28161001_8_8;2022;10;8;54;V;47;V;37;V;33;V;37;V;40;V;37;V;39;V;25;V;15;V;10;V;8;V;5;V;5;V;4;V;4;V;5;V;16;V;42;V;65;V;53;V;11;V;12;V;12;V
28;161;1;9;28161001_9_49;2022;10;8;16;V;15;V;14;V;12;V;11;V;11;V;11;V;10;V;9;V;7;V;4;V;5;V;5;V;5;V;7;V;8;V;10;V;12;V;14;V;17;V;22;V;22;V;12;V;7;V
